"","Title","Artist","track_title","line","lyric"
"34488","Just The Way You Are","Bruno Mars","Just the Way You Are",1,"Oh, her eyes, her eyes"
"34489","Just The Way You Are","Bruno Mars","Just the Way You Are",2,"Make the stars look like they're not shinin'"
"34490","Just The Way You Are","Bruno Mars","Just the Way You Are",3,"Her hair, her hair"
"34491","Just The Way You Are","Bruno Mars","Just the Way You Are",4,"Falls perfectly without her trying"
"34492","Just The Way You Are","Bruno Mars","Just the Way You Are",5,"She's so beautiful"
"34493","Just The Way You Are","Bruno Mars","Just the Way You Are",6,"And I tell her every day"
"34494","Just The Way You Are","Bruno Mars","Just the Way You Are",7,"Yeah, I know, I know"
"34495","Just The Way You Are","Bruno Mars","Just the Way You Are",8,"When I compliment her she won't believe me"
"34496","Just The Way You Are","Bruno Mars","Just the Way You Are",9,"And it's so, it's so"
"34497","Just The Way You Are","Bruno Mars","Just the Way You Are",10,"Sad to think that she don't see what I see"
"34498","Just The Way You Are","Bruno Mars","Just the Way You Are",11,"But every time she asks me, ""Do I look okay?"""
"34499","Just The Way You Are","Bruno Mars","Just the Way You Are",12,"I say"
"34500","Just The Way You Are","Bruno Mars","Just the Way You Are",13,"When I see your face"
"34501","Just The Way You Are","Bruno Mars","Just the Way You Are",14,"There's not a thing that I would change"
"34502","Just The Way You Are","Bruno Mars","Just the Way You Are",15,"Cause you're amazing just the way you are"
"34503","Just The Way You Are","Bruno Mars","Just the Way You Are",16,"And when you smile"
"34504","Just The Way You Are","Bruno Mars","Just the Way You Are",17,"The whole world stops and stares for a while"
"34505","Just The Way You Are","Bruno Mars","Just the Way You Are",18,"Cause, girl, you're amazing just the way you are"
"34506","Just The Way You Are","Bruno Mars","Just the Way You Are",19,"Her lips, her lips"
"34507","Just The Way You Are","Bruno Mars","Just the Way You Are",20,"I could kiss them all day if she'd let me"
"34508","Just The Way You Are","Bruno Mars","Just the Way You Are",21,"Her laugh, her laugh"
"34509","Just The Way You Are","Bruno Mars","Just the Way You Are",22,"She hates but I think it's so sexy"
"34510","Just The Way You Are","Bruno Mars","Just the Way You Are",23,"She's so beautiful, and I tell her everyday"
"34511","Just The Way You Are","Bruno Mars","Just the Way You Are",24,"Oh you know, you know, you know"
"34512","Just The Way You Are","Bruno Mars","Just the Way You Are",25,"I'd never ask you to change"
"34513","Just The Way You Are","Bruno Mars","Just the Way You Are",26,"If perfect's what you're searching for"
"34514","Just The Way You Are","Bruno Mars","Just the Way You Are",27,"Then just stay the same"
"34515","Just The Way You Are","Bruno Mars","Just the Way You Are",28,"So don't even bother asking if you look okay"
"34516","Just The Way You Are","Bruno Mars","Just the Way You Are",29,"You know I'll say"
"34517","Just The Way You Are","Bruno Mars","Just the Way You Are",30,"When I see your face"
"34518","Just The Way You Are","Bruno Mars","Just the Way You Are",31,"There's not a thing that I would change"
"34519","Just The Way You Are","Bruno Mars","Just the Way You Are",32,"Cause you're amazing just the way you are"
"34520","Just The Way You Are","Bruno Mars","Just the Way You Are",33,"And when you smile"
"34521","Just The Way You Are","Bruno Mars","Just the Way You Are",34,"The whole world stops and stares for a while"
"34522","Just The Way You Are","Bruno Mars","Just the Way You Are",35,"Cause, girl, you're amazing just the way you are"
"34523","Just The Way You Are","Bruno Mars","Just the Way You Are",36,"The way you are"
"34524","Just The Way You Are","Bruno Mars","Just the Way You Are",37,"The way you are"
"34525","Just The Way You Are","Bruno Mars","Just the Way You Are",38,"Girl, you're amazing just the way you are"
"34526","Just The Way You Are","Bruno Mars","Just the Way You Are",39,"When I see your face"
"34527","Just The Way You Are","Bruno Mars","Just the Way You Are",40,"There's not a thing that I would change"
"34528","Just The Way You Are","Bruno Mars","Just the Way You Are",41,"Cause you're amazing just the way you are"
"34529","Just The Way You Are","Bruno Mars","Just the Way You Are",42,"And when you smile"
"34530","Just The Way You Are","Bruno Mars","Just the Way You Are",43,"The whole world stops and stares for a while"
"34531","Just The Way You Are","Bruno Mars","Just the Way You Are",44,"Cause, girl, you're amazing just the way you are, yeah"
"34532","Like A G6","Far*East Movement","Like a G6",1,"Poppin bottles in the ice, like a blizzard"
"34533","Like A G6","Far*East Movement","Like a G6",2,"When we drink we do it right, gettin' slizard"
"34534","Like A G6","Far*East Movement","Like a G6",3,"Sippin sizzurp in my ride, like Three 6Now I'm feelin' so fly like a G6Like a G6, like a G6Now I'm feelin' so fly like a G6Like a G6, like a G6Now I'm feelin' so fly like a G6"
"34535","Like A G6","Far*East Movement","Like a G6",4,"Gimme that Moet"
"34536","Like A G6","Far*East Movement","Like a G6",5,"Gimme that Cristal"
"34537","Like A G6","Far*East Movement","Like a G6",6,"Ladies love my style, at my table gettin wild"
"34538","Like A G6","Far*East Movement","Like a G6",7,"Get them bottles poppin', we get that drip and that drop"
"34539","Like A G6","Far*East Movement","Like a G6",8,"Now give me two more bottles cuz you know it don't stop"
"34540","Like A G6","Far*East Movement","Like a G6",9,"Hell yeah, drink it up, drink-drink it up"
"34541","Like A G6","Far*East Movement","Like a G6",10,"When sober girls around me, they be actin' like they drunk"
"34542","Like A G6","Far*East Movement","Like a G6",11,"They be actin' like they drunk, actin'-actin' like they drunk"
"34543","Like A G6","Far*East Movement","Like a G6",12,"When sober girls around me, they be actin' like they drunk"
"34544","Like A G6","Far*East Movement","Like a G6",13,"Poppin bottles in the ice, like a blizzard"
"34545","Like A G6","Far*East Movement","Like a G6",14,"When we drink we do it right, gettin' slizard"
"34546","Like A G6","Far*East Movement","Like a G6",15,"Sippin sizzurp in my ride, like Three 6Now I'm feelin' so fly like a G6Like a G6, like a G6Now I'm feelin' so fly like a G6Like a G6, like a G6Now I'm feelin' so fly like a G6"
"34547","Like A G6","Far*East Movement","Like a G6",16,"Sippin on, sippin on sizz, I'ma ma-make it fizz"
"34548","Like A G6","Far*East Movement","Like a G6",17,"Girl I keep it gangsta, poppin' bottles at the crib"
"34549","Like A G6","Far*East Movement","Like a G6",18,"This is how we live, every single night"
"34550","Like A G6","Far*East Movement","Like a G6",19,"Take that bottle to the head, and let me see you fly"
"34551","Like A G6","Far*East Movement","Like a G6",20,"Hell yeah, drink it up, drink-drink it up"
"34552","Like A G6","Far*East Movement","Like a G6",21,"When sober girls around me, they be actin' like they drunk"
"34553","Like A G6","Far*East Movement","Like a G6",22,"They be actin like they drunk, actin'-actin' like they drunk"
"34554","Like A G6","Far*East Movement","Like a G6",23,"When sober girls around me, they be actin' like they drunk"
"34555","Like A G6","Far*East Movement","Like a G6",24,"Poppin bottles in the ice, like a blizzard"
"34556","Like A G6","Far*East Movement","Like a G6",25,"When we drink we do it right, gettin' slizard"
"34557","Like A G6","Far*East Movement","Like a G6",26,"Sippin sizzurp in my ride, like Three 6Now I'm feelin' so fly like a G6Like a G6, like a G6Now I'm feelin' so fly like a G6Like a G6, like a G6Now I'm feelin' so fly like a G6"
"34558","Like A G6","Far*East Movement","Like a G6",27,"It's that 808 bump, make you put yo hands up"
"34559","Like A G6","Far*East Movement","Like a G6",28,"Make you put yo hands up, put yo, put yo hands up(You can't touch this)"
"34560","Like A G6","Far*East Movement","Like a G6",29,"It's that 808 bump, make you put yo hands up"
"34561","Like A G6","Far*East Movement","Like a G6",30,"Make you put yo hands up, put yo, put yo hands up"
"34562","Like A G6","Far*East Movement","Like a G6",31,"(You can't touch this)"
"34563","Like A G6","Far*East Movement","Like a G6",32,"Hell yeah, make you put yo hands up"
"34564","Like A G6","Far*East Movement","Like a G6",33,"Make you put yo hands up, put yo, put yo put yo hands up"
"34565","Like A G6","Far*East Movement","Like a G6",34,"Hell yeah, make you put yo hands up"
"34566","Like A G6","Far*East Movement","Like a G6",35,"Make you put yo hands up, put yo, put yo put yo hands up"
"34567","Like A G6","Far*East Movement","Like a G6",36,"Poppin bottles in the ice, like a blizzard"
"34568","Like A G6","Far*East Movement","Like a G6",37,"When we drink we do it right, gettin' slizard"
"34569","Like A G6","Far*East Movement","Like a G6",38,"Sippin sizzurp in my ride, like Three 6Now I'm feelin' so fly like a G6Like a G6, like a G6Now I'm feelin' so fly like a G6Like a G6, like a G6Now I'm feelin' so fly like a G6"
"34570","We R Who We R","Ke$ha","We R Who We R",1,"Hot and dangerous"
"34571","We R Who We R","Ke$ha","We R Who We R",2,"If you're one of us, then roll with us"
"34572","We R Who We R","Ke$ha","We R Who We R",3,"'Cause we make the hipsters fall in love"
"34573","We R Who We R","Ke$ha","We R Who We R",4,"When we've got our hot-pants on and up"
"34574","We R Who We R","Ke$ha","We R Who We R",5,"And yes, of course we does"
"34575","We R Who We R","Ke$ha","We R Who We R",6,"We're running this town just like a club"
"34576","We R Who We R","Ke$ha","We R Who We R",7,"And no, you don't wanna mess with us"
"34577","We R Who We R","Ke$ha","We R Who We R",8,"Got Jesus on my necklace"
"34578","We R Who We R","Ke$ha","We R Who We R",9,"Got that glitter on my eyes"
"34579","We R Who We R","Ke$ha","We R Who We R",10,"Stockings ripped all up the side"
"34580","We R Who We R","Ke$ha","We R Who We R",11,"Looking sick and sexy-fied"
"34581","We R Who We R","Ke$ha","We R Who We R",12,"So let's go, oh-oh"
"34582","We R Who We R","Ke$ha","We R Who We R",13,"Let's go!"
"34583","We R Who We R","Ke$ha","We R Who We R",14,"Tonight we're going hard"
"34584","We R Who We R","Ke$ha","We R Who We R",15,"Just like the world is ours"
"34585","We R Who We R","Ke$ha","We R Who We R",16,"We're tearing it apart"
"34586","We R Who We R","Ke$ha","We R Who We R",17,"You know we're superstars"
"34587","We R Who We R","Ke$ha","We R Who We R",18,"We are who we are"
"34588","We R Who We R","Ke$ha","We R Who We R",19,"We're dancing like we're dumb"
"34589","We R Who We R","Ke$ha","We R Who We R",20,"Our bodies go numb"
"34590","We R Who We R","Ke$ha","We R Who We R",21,"We'll be forever young"
"34591","We R Who We R","Ke$ha","We R Who We R",22,"You know we're superstars"
"34592","We R Who We R","Ke$ha","We R Who We R",23,"We are who we are"
"34593","We R Who We R","Ke$ha","We R Who We R",24,"DJ, turn it up"
"34594","We R Who We R","Ke$ha","We R Who We R",25,"It's about damn time to live it up"
"34595","We R Who We R","Ke$ha","We R Who We R",26,"I'm so sick of being so serious"
"34596","We R Who We R","Ke$ha","We R Who We R",27,"It's making my brain delirious"
"34597","We R Who We R","Ke$ha","We R Who We R",28,"I'm just talking truth"
"34598","We R Who We R","Ke$ha","We R Who We R",29,"I'm telling you 'bout the shit we do"
"34599","We R Who We R","Ke$ha","We R Who We R",30,"We're selling our clothes, sleeping in cars"
"34600","We R Who We R","Ke$ha","We R Who We R",31,"Dressing it down, hitting on dudes"
"34601","We R Who We R","Ke$ha","We R Who We R",32,"Hard"
"34602","We R Who We R","Ke$ha","We R Who We R",33,"Got that glitter on my eyes"
"34603","We R Who We R","Ke$ha","We R Who We R",34,"Stockings ripped all up the side"
"34604","We R Who We R","Ke$ha","We R Who We R",35,"Looking sick and sexyfine"
"34605","We R Who We R","Ke$ha","We R Who We R",36,"So let's go, oh-oh"
"34606","We R Who We R","Ke$ha","We R Who We R",37,"Let's go!"
"34607","We R Who We R","Ke$ha","We R Who We R",38,"Tonight we're going hard"
"34608","We R Who We R","Ke$ha","We R Who We R",39,"Just like the world is ours"
"34609","We R Who We R","Ke$ha","We R Who We R",40,"We're tearing it apart"
"34610","We R Who We R","Ke$ha","We R Who We R",41,"You know we're superstars"
"34611","We R Who We R","Ke$ha","We R Who We R",42,"We are who we are"
"34612","We R Who We R","Ke$ha","We R Who We R",43,"We're dancing like we're dumb"
"34613","We R Who We R","Ke$ha","We R Who We R",44,"Our bodies go numb"
"34614","We R Who We R","Ke$ha","We R Who We R",45,"We'll be forever young"
"34615","We R Who We R","Ke$ha","We R Who We R",46,"You know we're superstars"
"34616","We R Who We R","Ke$ha","We R Who We R",47,"We are who we are"
"34617","We R Who We R","Ke$ha","We R Who We R",48,"DJ, turn it up"
"34618","We R Who We R","Ke$ha","We R Who We R",49,"DJ, turn it up"
"34619","We R Who We R","Ke$ha","We R Who We R",50,"DJ, turn it up"
"34620","We R Who We R","Ke$ha","We R Who We R",51,"DJ, turn it up"
"34621","We R Who We R","Ke$ha","We R Who We R",52,"Tonight we're going hard"
"34622","We R Who We R","Ke$ha","We R Who We R",53,"Just like the world is ours"
"34623","We R Who We R","Ke$ha","We R Who We R",54,"We're tearing it apart"
"34624","We R Who We R","Ke$ha","We R Who We R",55,"You know we're superstars"
"34625","We R Who We R","Ke$ha","We R Who We R",56,"We are who we are"
"34626","We R Who We R","Ke$ha","We R Who We R",57,"We're dancing like we're dumb"
"34627","We R Who We R","Ke$ha","We R Who We R",58,"Our bodies go numb"
"34628","We R Who We R","Ke$ha","We R Who We R",59,"We'll be forever young"
"34629","We R Who We R","Ke$ha","We R Who We R",60,"You know we're superstars"
"34630","We R Who We R","Ke$ha","We R Who We R",61,"We are who we are"
"34631","Whats My Name?","Rihanna","What's My Name?",1,"Oh na-na, what's my name?"
"34632","Whats My Name?","Rihanna","What's My Name?",2,"Oh na-na, what's my name?"
"34633","Whats My Name?","Rihanna","What's My Name?",3,"Oh na-na, what's my name?"
"34634","Whats My Name?","Rihanna","What's My Name?",4,"Oh na-na, what's my name?"
